0,(1072,508),1160642
0,(1066,512),1161629
0,(1060,516),1162629
0,(1052,520),1163628
0,(1046,524),1164627
0,(1038,528),1165633
0,(1030,532),1166629
0,(1022,536),1167631
0,(1014,538),1168629
0,(1006,542),1169630
0,(998,546),1170630
0,(990,548),1171630
0,(982,552),1172632
0,(972,556),1173630
0,(964,558),1174630
0,(954,560),1175631
0,(946,564),1176632
0,(936,566),1177630
0,(926,570),1178631
0,(916,572),1179632
0,(906,574),1180630
0,(896,576),1181633
0,(886,578),1182632
0,(876,580),1183633
0,(866,582),1184632
0,(856,584),1185632
0,(844,586),1186635
0,(834,588),1187632
0,(822,588),1188633
0,(812,590),1189632
0,(800,590),1190631
0,(790,592),1191632
0,(778,592),1192632
0,(768,592),1193635
0,(756,592),1194633
0,(744,592),1195633
0,(734,592),1196633
0,(722,592),1197633
0,(710,592),1198633
0,(704,592),1199632
0,(692,592),1200636
0,(682,592),1201634
0,(670,592),1202634
0,(660,592),1203634
0,(648,590),1204634
0,(636,588),1205633
0,(626,588),1206633
0,(614,586),1207652
0,(602,584),1208642
0,(592,582),1209642
0,(580,580),1210643
0,(570,578),1211643
0,(558,576),1212643
0,(548,572),1213643
0,(538,570),1214644
0,(526,568),1215642
0,(516,566),1216648
0,(506,562),1217641
0,(496,560),1218641
0,(486,556),1219644
0,(476,554),1220645
0,(466,550),1221645
0,(456,546),1222644
0,(448,544),1223644
0,(438,540),1224652
0,(428,536),1225644
0,(420,532),1226645
0,(412,530),1227644
0,(404,526),1228646
0,(394,522),1229645
0,(386,518),1230645
0,(380,514),1231644
0,(372,510),1232645
0,(364,506),1233645
0,(358,502),1234646
0,(352,498),1235647
0,(346,496),1236645
0,(340,492),1237644
0,(334,488),1238643
0,(328,484),1239644
0,(322,480),1240648
0,(318,476),1241646
0,(314,472),1242648
0,(310,468),1243645
0,(306,464),1244644
0,(302,462),1245645
0,(298,458),1246645
0,(296,454),1247648
0,(292,450),1248649
0,(292,449),1249646
0,(290,447),1250648
0,(288,443),1251647
0,(286,439),1252648
0,(284,437),1253649
0,(284,433),1254647
0,(284,431),1255651
0,(282,427),1256648
0,(282,425),1257645
0,(282,421),1258645
0,(282,419),1259645
0,(282,415),1260647
0,(282,413),1261648
